得意先ＣＤ,得意先名,得意先名カナ,得意先名略称,郵便番号,住所１,住所２,電話番号,ＦＡＸ,売掛現金区分,電話確認区分,締区分,締日１,締日２,締日３,締日４,支払サイト,支払日,集金区分,請求先ＣＤ,ＷＥＢ表示区分,取扱区分,帳票出力順,ＩＤ,パスワード,備考,数量確定フラグ,税区分,軽減税率区分,部署ＣＤ,修正担当者ＣＤ,修正日
30020,内浜保育園,ｳﾁﾊﾏﾎｲｸｴﾝ,内浜保育園,819-0001,福岡市西区小戸4丁目13-10,,092-881-3037,092-894-2992,1,0,0,99,0,0,0,1,99,1,30020,0,0,30013,,,,1,1,0,1,2,2023/12/15 18:00:19
30021,学校法人　清洋学園　泉ヶ丘幼稚園,ｶﾞｯｺｳﾎｳｼﾞﾝ ｾｲﾖｳｶﾞｸｴﾝ ｲｽﾞﾐｶﾞｵｶｹ,泉ヶ丘幼稚園,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,30021,0,0,30021,,,,1,0,0,1,7,2024/05/07 16:58:44
30022,泉ヶ丘幼稚園　ぺんぎん組,ｲｽﾞﾐｶﾞｵｶﾖｳﾁｴﾝ ﾍﾟﾝｷﾞﾝｸﾐ,泉ヶ丘幼稚園ぺんぎん組,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,30022,0,0,30022,,,,1,0,0,1,7,2024/05/10 9:30:09
30023,泉ヶ丘幼稚園　ホームクラス,ｲｽﾞﾐｶﾞｵｶ ﾎｰﾑｸﾗｽ,泉ヶ丘幼稚園　ホームクラス,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,30023,0,0,30023,,,,1,0,0,1,2,2024/06/18 11:50:27
30024,泉ヶ丘幼稚園　ホームクラス　先生,ｲｽﾞﾐｶﾞｵｶ ﾎｰﾑｸﾗｽ ｾﾝｾｲ,泉ヶ丘幼稚園　ホームクラス,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,30024,0,0,30023,,,,1,0,0,1,2,2024/06/18 11:50:43
40000,スマイルぶろっこりー,ｽﾏｲﾙﾌﾞﾛｯｺﾘｰ,スマイルぶろっこりー,,,,,,1,0,0,99,0,0,0,1,99,1,40000,0,0,40000,,,,1,1,0,1,7,2024/07/18 12:04:16
40050,福岡セントラル　ぶろっこりーの森,ﾌｸｵｶｾﾝﾄﾗﾙ ﾌﾞﾛｯｺﾘｰﾉﾓﾘ,セントラル　ぶろ森,,,,5896155,5896156,1,0,0,99,0,0,0,1,99,1,40050,0,0,40050,,,,-1,1,0,1,7,2024/07/17 17:28:57
40100,学校法人　清洋学園　泉ヶ丘幼稚園,ｶﾞｯｺｳﾎｳｼﾞﾝ ｾｲﾖｳｶﾞｸｴﾝ ｲｽﾞﾐｶﾞｵｶｹ,泉ヶ丘幼稚園,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,40100,0,0,40100,,,,1,0,0,2,2,2024/10/29 14:24:40
40102,泉ヶ丘幼稚園　ぺんぎん組,ｲｽﾞﾐｶﾞｵｶﾖｳﾁｴﾝ ﾍﾟﾝｷﾞﾝｸﾐ,泉ヶ丘幼稚園ぺんぎん組,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,40102,0,0,40102,,,,1,0,0,1,7,2024/07/17 17:31:21
40103,泉ヶ丘幼稚園　ホームクラス,ｲｽﾞﾐｶﾞｵｶ ﾎｰﾑｸﾗｽ,泉ヶ丘幼稚園　ホームクラス,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,40103,0,0,40103,,,,1,0,0,1,7,2024/07/17 17:31:53
40104,泉ヶ丘幼稚園　ホームクラス　先生,ｲｽﾞﾐｶﾞｵｶ ﾎｰﾑｸﾗｽ ｾﾝｾｲ,泉ヶ丘幼稚園　ホームクラス先生,816-0853,春日市泉2丁目2番,,092-574-4154,092-574-4157,1,0,0,99,0,0,0,1,99,1,40104,0,0,40104,,,,1,0,0,1,2,2025/07/15 10:28:16
40150,学校法人　大原幼稚園,ｶﾞｯｺｳﾎｳｼﾞﾝ ｵｵﾊﾗﾖｳﾁｴﾝ,大原幼稚園,814-0023,,福岡市早良区原団地1-1,092-831-4157,092-831-5168,1,0,0,99,0,0,0,1,99,1,40150,0,0,40150,予備,3,,1,1,0,1,2,2025/09/10 13:53:33
40152,学校法人　大原幼稚園　ちびっこクラブ,ｶﾞｯｺｳﾎｳｼﾞﾝ ｵｵﾊﾗﾖｳﾁｴﾝ ﾁﾋﾞｯｺｸﾗﾌﾞ,大原幼稚園　ちびっこクラブ,814-0023,,福岡市早良区原団地1-1,092-831-4157,092-831-5168,1,0,0,99,0,0,0,1,99,1,40152,0,0,40152,,,,1,1,0,1,7,2024/07/17 17:33:26
40200,春日小鳩幼稚園,コバト,春日小鳩幼稚園,816-0861,福岡県春日市岡本１－８６,,092-581-5905,092-581-5771,1,0,0,99,0,0,0,1,99,1,40200,0,0,40200,,,,1,1,0,1,7,2024/07/17 17:33:45
40201,春日小鳩幼稚園（別注）,コバト,春日小鳩幼稚園（別注）,,,,092-581-5905,092-581-5771,1,0,0,99,0,0,0,1,99,1,40201,0,0,40201,,,,1,1,0,1,7,2024/07/17 17:34:12
40250,かなやま幼稚園,ｶﾅﾔﾏﾖｳﾁｴﾝｶﾅﾔﾏ,かなやま幼稚園,814-0114,福岡市城南区金山団地23-1,,092-871-1463,092-871-2900,1,0,0,99,0,0,0,1,99,1,40250,0,0,40250,,,,0,1,0,1,7,2024/07/17 17:34:33
40300,GREEN　HILLSほいくえん,ｸﾞﾘｰﾝﾋﾙｽﾞﾎｲｸｴﾝS,GREEN　HILLSほいくえん,812-0893,福岡市博多区那珂6丁目23-1ららぽーと4F,,092-586-6703,,1,0,0,99,0,0,0,1,99,1,40300,0,0,40300,,,,1,1,0,1,7,2024/07/10 15:00:39
40350,学校法人　石田学園　山王幼稚園,サンノウ,山王幼稚園,812-0015,福岡県福岡市博多区山王１－５－３６,,092-441-2800,092-472-1390,1,0,0,99,0,0,0,1,99,1,40350,0,0,40350,,,,1,1,0,1,7,2024/07/17 17:35:05
40351,山王幼稚園　（別注）,サンノウ,山王幼稚園　（別注）,,,,092-441-2800,092-472-1390,1,0,0,99,0,0,0,1,99,1,40351,0,0,40351,,,,1,1,0,1,7,2024/07/17 17:36:45
40400,福岡インターナショナルアイスクール幼稚園,ｱｲｽｸｰﾙﾖｳﾁｴﾝ,アイスクール幼稚園,819-0041,福岡市西区拾六町1丁目15-5,,092-892-8155,092-892-8055,1,0,0,99,0,0,0,1,99,1,40400,0,0,40400,,,,0,1,0,1,8,2025/04/11 14:57:07
40450,恵星幼稚園,ｹｲｾｲﾖｳﾁｴﾝ,恵星幼稚園,816-0802,福岡県春日市春日原北町4丁目23番地,,092-501-7635,092-501-7645,1,0,0,99,0,0,0,1,99,1,40450,0,0,40450,,,,1,1,0,1,8,2025/04/14 13:21:28
40500,一般社団法人　やまもも会　どんぐり保育園,ｲｯﾊﾟﾝｼｬﾀﾞﾝﾎｳｼﾞﾝﾔﾏﾓﾓｶｲﾄﾞﾝｸﾞﾘﾎｲｸ,どんぐり保育園,811-1242,那珂川市西隈1丁目10-16,,092-953-0655,,1,0,0,99,0,0,0,1,99,1,40500,0,0,40500,,,,0,1,0,1,8,2025/03/15 16:05:15
40550,クレシュ六本松,ｸﾚｼｭﾛｯﾎﾟﾝﾏﾂ,クレシュ六本松,810-0045,福岡市中央区草香江2丁目15-5,,092-716-7080,092-716-7081,1,0,0,99,0,0,0,1,99,1,40550,0,0,40550,,,,1,1,0,1,7,2025/04/11 8:54:00
40600,いずみ幼稚園,ｲｽﾞﾖｳﾁｴﾝ,いずみ幼稚園,809-0022,福岡市西区福重1-4-20,,092-881-1452,,1,0,0,99,0,0,0,1,99,1,40600,0,0,40600,,,,1,1,0,1,2,2025/09/02 16:25:12
40650,くりのみ保育園,ｸﾘﾉﾐﾎｲｸｴﾝ,くりのみ保育園,811-1201,那珂川市片縄1丁目68,,092-953-5675,,1,0,0,99,0,0,0,1,99,1,40650,0,0,40650,,,,0,1,0,1,2,2025/09/08 11:28:56
40700,オハナ保育園　長住,ｵﾊﾅﾎｲｸｴﾝ ﾅｶﾞｽﾞﾐ,オハナ保育園　長住,811-1362,福岡県南区長住3丁目70番,,092-984-3878,,1,0,0,99,0,0,0,1,99,1,40700,0,0,40700,,,,1,1,0,1,8,2025/10/09 12:59:32
40750,オハナ保育園　春日,ｵﾊﾅﾎｲｸｴﾝ ｶｽｶﾞ,オハナ保育園　春日,816-0846,福岡県春日市下白水南3丁目101番,,092-985-4207,,1,0,0,99,0,0,0,1,99,1,40750,0,0,40750,,,,1,1,0,1,8,2025/10/09 13:04:39
40800,オハナ保育園　一の谷,ｵﾊﾅﾎｲｸｴﾝ ｲﾁﾉﾀﾆ,オハナ保育園　一の谷,816-0852,福岡県春日市一の谷1丁目74番,,092-558-9841,,1,0,0,99,0,0,0,1,99,1,40800,0,0,40800,,,,1,1,0,1,8,2025/10/09 13:23:15
